0,1,lower_bound,upper_bound,score,feature_name
2.6194511500987616e-06,5.238902300197523e-06,0.002391074734507202,0.005094022370302551,0.0037425485524048762,E2F1..nuc.median.
0.0,0.0,0.05243958710645038,0.05889237062092539,0.05566597886368788,cycA..nuc.median.
0.0,0.0,0.011604793794164514,0.014487475222895452,0.013046134508529983,cycD1..nuc.median.
0.0,0.0,0.006544687641079464,0.009278294926279688,0.007911491283679576,p21..nuc.median.
0.0,0.0,0.0597569689307546,0.06750803350090494,0.06363250121582976,Int_Intg_DNA_nuc
0.0,0.0,0.024036140159447432,0.02924632642449737,0.0266412332919724,Skp2..nuc.median.
0.0,0.0,0.019682721368182762,0.024479127958463007,0.022080924663322885,Cdt1..nuc.median.
0.0,0.0,0.05002357536413961,0.05739146952574105,0.05370752244494033,Nuc.area
0.0,0.0,0.015920740705327584,0.019309093963570133,0.01761491733444886,Cdh1..nuc.median.
0.0,0.0,0.008676104582903365,0.011969861376586382,0.010322982979744873,cycE..nuc.median.
0.0,0.0,0.012354009153883554,0.017178747462503034,0.014766378308193294,PCNA..nuc.median.
0.0,0.0,0.01064942567537091,0.015123415917392408,0.01288642079638166,pH2AX..nuc.median.
0.9974721572279882,0.00505568554402358,-0.0012168519942484446,-0.0003169417248608826,-0.0007668968595546635,cMyc..nuc.median.
0.0,0.0,0.006542016854604324,0.008678425296977333,0.007610221075790829,RB..nuc.median.
3.3306690738754696e-16,6.661338147750939e-16,0.0079563703985669,0.012036435317982383,0.009996402858274642,cycB1..cell.median.
8.737455203799982e-14,1.7474910407599964e-13,0.006759138423620034,0.010645155798724772,0.008702147111172403,cycB1..cyto.median.
2.787770014833768e-13,5.575540029667536e-13,0.0066654133810945355,0.010605166613043261,0.008635289997068899,cycB1..PN.median.
0.03904919909021887,0.07809839818043773,5.891009899331367e-05,0.0017156604236324565,0.0008872852613128851,pRB..nuc.median.
8.85214124224376e-12,1.770428248448752e-11,0.0058149159882007005,0.009581319219524502,0.007698117603862601,cycB1..nuc.median.
0.0,0.0,0.018138071839465888,0.021798004407344026,0.019968038123404957,p27..nuc.median.
