feature,scores,ci
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Intensity_MedianIntensity_CDK2,0.0006640787026375142,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Intensity_MedianIntensity_CDK4,0.001064343485065783,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Intensity_MedianIntensity_CDK6,-0.00025527395975862634,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Intensity_MedianIntensity_Cdh1,0.0007993964926986611,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Intensity_MedianIntensity_Cdt1,0.0010034239563354922,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Intensity_MedianIntensity_E2F1,0.0006209098802716234,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Intensity_MedianIntensity_ER,-7.366593898978428e-05,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Intensity_MedianIntensity_Ki67,0.0008162678787123994,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Intensity_MedianIntensity_PR,0.0006006822808630228,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Intensity_MedianIntensity_RB,0.0013072265700087603,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Intensity_MedianIntensity_Skp2,0.0012373715435391207,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Intensity_MedianIntensity_cycA,0.0013124973601737985,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Intensity_MedianIntensity_cycB1,0.0011419116098963515,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Intensity_MedianIntensity_cycD1,-0.00013959022646911512,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Intensity_MedianIntensity_cycE,-0.00012218702952528624,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Intensity_MedianIntensity_p21,0.0006775448825416247,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Intensity_MedianIntensity_pRB,0.0014207146867711226,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & pRB_over_RB,-0.001266924593500024,0.0
AreaShape_Area & Intensity_IntegratedIntensity_DNA & Metadata_well,0.0010087506786719588,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & Intensity_MedianIntensity_CDK4,0.0003878444012867183,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & Intensity_MedianIntensity_CDK6,-0.0005655455368309253,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & Intensity_MedianIntensity_Cdh1,5.77801755211557e-06,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & Intensity_MedianIntensity_Cdt1,-0.0003139085192155599,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & Intensity_MedianIntensity_E2F1,0.00020902086611080265,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & Intensity_MedianIntensity_ER,0.00048796972439123487,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & Intensity_MedianIntensity_Ki67,-0.00104022553417727,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & Intensity_MedianIntensity_PR,0.0004817257517163946,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & Intensity_MedianIntensity_RB,-0.0006381929116807384,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & Intensity_MedianIntensity_Skp2,0.0004302098335991851,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & Intensity_MedianIntensity_cycA,0.0001910316320279956,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & Intensity_MedianIntensity_cycB1,-0.0005293267767836177,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & Intensity_MedianIntensity_cycD1,0.00036211568255029985,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & Intensity_MedianIntensity_cycE,0.0006717613740397322,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & Intensity_MedianIntensity_p21,-0.00011208817888850587,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & Intensity_MedianIntensity_pRB,0.00010348112160613482,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & pRB_over_RB,-0.00021975717873461706,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK2 & Metadata_well,4.493024023826405e-05,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_CDK6,-0.0002448322250753193,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_Cdh1,-0.0006985755425127608,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_Cdt1,0.00043665878293384116,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_E2F1,-0.00035257061565668803,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_ER,0.00018154851199220633,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_Ki67,0.00021711322288451575,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_PR,-0.00027821833298414156,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_RB,0.00038213278941377174,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_Skp2,0.000684771103098029,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_cycA,0.00040349329839643744,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_cycB1,4.4756933924911625e-05,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_cycD1,-0.0004283191871236441,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_cycE,3.221489894289816e-05,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_p21,-0.00029972927096828724,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_pRB,-0.0002180801198772799,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK4 & pRB_over_RB,0.0001858113904778981,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK4 & Metadata_well,-0.0009672130882515867,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_Cdh1,-0.00012658710168955982,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_Cdt1,-0.0004152763270813163,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_E2F1,0.0005444850243412286,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_ER,0.00020961339601330487,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_Ki67,0.00019128492528955256,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_PR,0.0008949488372830304,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_RB,-0.0004021133687971445,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_Skp2,-0.0002909116499872574,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_cycA,0.0002970991670609543,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_cycB1,-0.00012585363933252617,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_cycD1,0.0005775012400176923,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_cycE,0.00024697880565057416,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_p21,0.000705742473955778,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_pRB,-0.0005083891799362965,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK6 & pRB_over_RB,-0.0010958322711382747,0.0
AreaShape_Area & Intensity_MedianIntensity_CDK6 & Metadata_well,3.812050306919551e-05,0.0
AreaShape_Area & Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_Cdt1,0.000624073388900786,0.0
AreaShape_Area & Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_E2F1,-0.00010095512762054494,0.0
AreaShape_Area & Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_ER,0.0005248729597846869,0.0
AreaShape_Area & Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_Ki67,-0.00038158069847854195,0.0
AreaShape_Area & Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_PR,0.00019750797444299434,0.0
