0,1,lower_bound,upper_bound,score,feature_name
1.0,0.0,-0.008078106025748651,-0.007766108028833394,-0.007922107027291023,AreaShape_Area
1.0,0.0,-0.006966507711242796,-0.00670491052523795,-0.006835709118240373,Intensity_IntegratedIntensity_DNA
1.0,0.0005156017032836857,-0.0009561941902164444,-0.0001909453955952318,-0.0005735697929058381,Intensity_MedianIntensity_CDK2
1.0,0.0,-0.0034775161712134934,-0.0028715716426832567,-0.003174543906948375,Intensity_MedianIntensity_CDK4
1.0,0.0,-0.0031703588408425083,-0.0025098978290262206,-0.0028401283349343645,Intensity_MedianIntensity_CDK6
0.0,0.0,0.03385216788647553,0.03544878109706668,0.034650474491771104,Intensity_MedianIntensity_Cdh1
1.0,0.0,-0.0031016522124394487,-0.0026765434378521937,-0.0028890978251458212,Intensity_MedianIntensity_Cdt1
1.0,0.0,-0.004490252412141847,-0.004048943241673165,-0.004269597826907506,Intensity_MedianIntensity_E2F1
1.0,0.0,-0.0021933458204370197,-0.0015913830012769564,-0.001892364410856988,Intensity_MedianIntensity_ER
0.0,0.0,0.0015976355487475518,0.0024144048253028245,0.002006020187025188,Intensity_MedianIntensity_Ki67
1.0,0.0,-0.007819325224814865,-0.007383272552548246,-0.007601298888681556,Intensity_MedianIntensity_PR
1.0,0.0,-0.0014276016970745497,-0.0010074165642600078,-0.0012175091306672787,Intensity_MedianIntensity_RB
1.0,0.0,-0.006148477881459592,-0.00580745377928454,-0.005977965830372066,Intensity_MedianIntensity_Skp2
1.0,0.0,-0.007619980412418311,-0.0072979740567374355,-0.007458977234577873,Intensity_MedianIntensity_cycA
1.0,0.0,-0.003992172578596074,-0.003586640581411892,-0.003789406580003983,Intensity_MedianIntensity_cycB1
0.0,0.0,0.0016232625901105018,0.0023545042179829983,0.00198888340404675,Intensity_MedianIntensity_cycD1
1.0,0.0,-0.004982489209182133,-0.004488533807342569,-0.004735511508262351,Intensity_MedianIntensity_cycE
1.0,0.0,-0.00326801966770807,-0.0026180220690103515,-0.0029430208683592107,Intensity_MedianIntensity_p21
0.0,0.0,0.01510154176427467,0.01592922635689063,0.01551538406058265,Intensity_MedianIntensity_pRB
0.0,0.0,0.009777356965239847,0.010659789959614047,0.010218573462426947,pRB_over_RB
