feature,scores,ci
Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_cycB1,0.000583319354383804,0.0
Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_cycD1,5.251628619445271e-06,0.0
Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_cycE,0.0003979117524828306,0.0
Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_p21,0.00033566250342986076,0.0
Intensity_MedianIntensity_CDK4 & Intensity_MedianIntensity_pRB,0.0007324275189970633,0.0
Intensity_MedianIntensity_CDK4 & pRB_over_RB,0.000376800523755413,0.0
Intensity_MedianIntensity_CDK4 & Metadata_well,,0.0
Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_Cdh1,0.0002479901573647099,0.0
Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_Cdt1,-0.00041663985557918276,0.0
Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_E2F1,0.0004332275773565707,0.0
Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_ER,0.0005452530017955681,0.0
Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_Ki67,0.00044224934947613697,0.0
Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_PR,0.0003145673374371828,0.0
Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_RB,-0.0007573390322097792,0.0
Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_Skp2,0.0003206786516601413,0.0
Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_cycA,5.9450941679153595e-06,0.0
Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_cycB1,-0.0001557651681638103,0.0
Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_cycD1,-0.0002273538390127723,0.0
Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_cycE,-0.0002507234161604785,0.0
Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_p21,-6.034242948401768e-05,0.0
Intensity_MedianIntensity_CDK6 & Intensity_MedianIntensity_pRB,0.0008040212343401247,0.0
Intensity_MedianIntensity_CDK6 & pRB_over_RB,0.0015009323670180507,0.0
Intensity_MedianIntensity_CDK6 & Metadata_well,,0.0
Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_Cdt1,-0.0001140103685197993,0.0
Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_E2F1,-0.00023118700797871336,0.0
Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_ER,-0.0005149183652708501,0.0
Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_Ki67,0.0005319317093825616,0.0
Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_PR,0.0001824689563710943,0.0
Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_RB,0.00015688873580503162,0.0
Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_Skp2,-0.0003147815236014471,0.0
Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_cycA,-3.684573156373348e-05,0.0
Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_cycB1,0.00031857518735759225,0.0
Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_cycD1,-0.00029556794833121634,0.0
Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_cycE,-0.0001443089285340589,0.0
Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_p21,-0.0003059043928743729,0.0
Intensity_MedianIntensity_Cdh1 & Intensity_MedianIntensity_pRB,0.0007751695317154546,0.0
Intensity_MedianIntensity_Cdh1 & pRB_over_RB,9.933968685563632e-05,0.0
Intensity_MedianIntensity_Cdh1 & Metadata_well,,0.0
Intensity_MedianIntensity_Cdt1 & Intensity_MedianIntensity_E2F1,0.0005720562261185384,0.0
Intensity_MedianIntensity_Cdt1 & Intensity_MedianIntensity_ER,-0.0005241916477852596,0.0
Intensity_MedianIntensity_Cdt1 & Intensity_MedianIntensity_Ki67,0.00011896398891948251,0.0
Intensity_MedianIntensity_Cdt1 & Intensity_MedianIntensity_PR,-5.725117792170532e-06,0.0
Intensity_MedianIntensity_Cdt1 & Intensity_MedianIntensity_RB,0.0004141432071384014,0.0
Intensity_MedianIntensity_Cdt1 & Intensity_MedianIntensity_Skp2,0.00032792517478369827,0.0
Intensity_MedianIntensity_Cdt1 & Intensity_MedianIntensity_cycA,0.00026347523257762024,0.0
Intensity_MedianIntensity_Cdt1 & Intensity_MedianIntensity_cycB1,-0.000483111819275397,0.0
Intensity_MedianIntensity_Cdt1 & Intensity_MedianIntensity_cycD1,0.0006903794656160159,0.0
Intensity_MedianIntensity_Cdt1 & Intensity_MedianIntensity_cycE,6.10066654696326e-05,0.0
Intensity_MedianIntensity_Cdt1 & Intensity_MedianIntensity_p21,-0.0001694702385048614,0.0
Intensity_MedianIntensity_Cdt1 & Intensity_MedianIntensity_pRB,-0.0005337408688183825,0.0
Intensity_MedianIntensity_Cdt1 & pRB_over_RB,-0.0014015971219435244,0.0
Intensity_MedianIntensity_Cdt1 & Metadata_well,,0.0
Intensity_MedianIntensity_E2F1 & Intensity_MedianIntensity_ER,-0.0004222996300440947,0.0
Intensity_MedianIntensity_E2F1 & Intensity_MedianIntensity_Ki67,0.0002565040388708918,0.0
Intensity_MedianIntensity_E2F1 & Intensity_MedianIntensity_PR,-2.0542918656068148e-05,0.0
Intensity_MedianIntensity_E2F1 & Intensity_MedianIntensity_RB,-0.0005348802842636775,0.0
Intensity_MedianIntensity_E2F1 & Intensity_MedianIntensity_Skp2,0.0002191002263736118,0.0
Intensity_MedianIntensity_E2F1 & Intensity_MedianIntensity_cycA,0.0007364246562723041,0.0
Intensity_MedianIntensity_E2F1 & Intensity_MedianIntensity_cycB1,-0.00020130873896318646,0.0
Intensity_MedianIntensity_E2F1 & Intensity_MedianIntensity_cycD1,0.0004325700407002685,0.0
Intensity_MedianIntensity_E2F1 & Intensity_MedianIntensity_cycE,-0.00013098782265406623,0.0
Intensity_MedianIntensity_E2F1 & Intensity_MedianIntensity_p21,3.6594270899717754e-05,0.0
Intensity_MedianIntensity_E2F1 & Intensity_MedianIntensity_pRB,-0.0005019983089007852,0.0
Intensity_MedianIntensity_E2F1 & pRB_over_RB,-0.0022540367830807526,0.0
Intensity_MedianIntensity_E2F1 & Metadata_well,,0.0
Intensity_MedianIntensity_ER & Intensity_MedianIntensity_Ki67,0.00012613385912614195,0.0
Intensity_MedianIntensity_ER & Intensity_MedianIntensity_PR,0.000406627380297466,0.0
Intensity_MedianIntensity_ER & Intensity_MedianIntensity_RB,-0.00014208694219543951,0.0
Intensity_MedianIntensity_ER & Intensity_MedianIntensity_Skp2,5.606085248016227e-05,0.0
Intensity_MedianIntensity_ER & Intensity_MedianIntensity_cycA,0.0002891853710798505,0.0
Intensity_MedianIntensity_ER & Intensity_MedianIntensity_cycB1,8.681587985348758e-06,0.0
Intensity_MedianIntensity_ER & Intensity_MedianIntensity_cycD1,-0.0005185739498105013,0.0
Intensity_MedianIntensity_ER & Intensity_MedianIntensity_cycE,0.0008440812832014802,0.0
Intensity_MedianIntensity_ER & Intensity_MedianIntensity_p21,-0.0001671304468224118,0.0
Intensity_MedianIntensity_ER & Intensity_MedianIntensity_pRB,0.0012443125452394838,0.0
Intensity_MedianIntensity_ER & pRB_over_RB,-7.209445199665888e-05,0.0
Intensity_MedianIntensity_ER & Metadata_well,,0.0
Intensity_MedianIntensity_Ki67 & Intensity_MedianIntensity_PR,-0.0006086939969302838,0.0
Intensity_MedianIntensity_Ki67 & Intensity_MedianIntensity_RB,9.037895764548279e-05,0.0
Intensity_MedianIntensity_Ki67 & Intensity_MedianIntensity_Skp2,-0.0013821629620136245,0.0
Intensity_MedianIntensity_Ki67 & Intensity_MedianIntensity_cycA,-1.645790953938589e-05,0.0
Intensity_MedianIntensity_Ki67 & Intensity_MedianIntensity_cycB1,-6.664881036113824e-05,0.0
Intensity_MedianIntensity_Ki67 & Intensity_MedianIntensity_cycD1,8.58278294259529e-05,0.0
Intensity_MedianIntensity_Ki67 & Intensity_MedianIntensity_cycE,-3.052444951396655e-05,0.0
Intensity_MedianIntensity_Ki67 & Intensity_MedianIntensity_p21,0.0003748582449208007,0.0
Intensity_MedianIntensity_Ki67 & Intensity_MedianIntensity_pRB,0.00042695622388369965,0.0
Intensity_MedianIntensity_Ki67 & pRB_over_RB,0.0009499903519138155,0.0
Intensity_MedianIntensity_Ki67 & Metadata_well,,0.0
Intensity_MedianIntensity_PR & Intensity_MedianIntensity_RB,0.0005321140731472508,0.0
Intensity_MedianIntensity_PR & Intensity_MedianIntensity_Skp2,7.42859220636321e-06,0.0
Intensity_MedianIntensity_PR & Intensity_MedianIntensity_cycA,-2.20984167688558e-06,0.0
Intensity_MedianIntensity_PR & Intensity_MedianIntensity_cycB1,0.0005920545996862638,0.0
Intensity_MedianIntensity_PR & Intensity_MedianIntensity_cycD1,-0.0003068437717082196,0.0
Intensity_MedianIntensity_PR & Intensity_MedianIntensity_cycE,0.0005187098064614948,0.0
Intensity_MedianIntensity_PR & Intensity_MedianIntensity_p21,0.0003281914374157015,0.0
Intensity_MedianIntensity_PR & Intensity_MedianIntensity_pRB,2.8119194254944944e-05,0.0
Intensity_MedianIntensity_PR & pRB_over_RB,0.0014254240262397565,0.0
Intensity_MedianIntensity_PR & Metadata_well,,0.0
Intensity_MedianIntensity_RB & Intensity_MedianIntensity_Skp2,0.0004894294234369552,0.0
Intensity_MedianIntensity_RB & Intensity_MedianIntensity_cycA,-0.00018795181406098787,0.0
Intensity_MedianIntensity_RB & Intensity_MedianIntensity_cycB1,5.6170089208232936e-05,0.0
Intensity_MedianIntensity_RB & Intensity_MedianIntensity_cycD1,0.00030418031618955553,0.0
