0,1,lower_bound,upper_bound,score,feature_name
0.0,0.0,0.022342636209986555,0.03443920349117349,0.028390919850580024,E2F1..nuc.median.
0.0,0.0,0.053565597006149795,0.08057159983716689,0.06706859842165834,cycA..nuc.median.
0.027996790837748087,0.055993581675496173,0.00032657127646512456,0.015816735797052783,0.008071653536758953,cycD1..nuc.median.
9.959557961569665e-05,0.0001991911592313933,0.0021649855826098704,0.013208407527531763,0.007686696555070816,p21..nuc.median.
5.439426686848492e-12,1.0878853373696984e-11,0.014691706518584991,0.040761217075517955,0.027726461797051474,Int_Intg_DNA_nuc
0.0,0.0,0.018466693158894345,0.030858312323969368,0.024662502741431856,Skp2..nuc.median.
0.00820433269348797,0.01640866538697594,0.00044470105329643154,0.007462105979004518,0.003953403516150475,Cdt1..nuc.median.
0.0,0.0,0.03106506396141328,0.049698520746736995,0.04038179235407514,Nuc.area
0.0,0.0,0.05641677184183898,0.08841408089290824,0.07241542636737361,Cdh1..nuc.median.
0.0,0.0,0.019627406584347556,0.03336702405498736,0.026497215319667457,cycE..nuc.median.
0.0002937393382735909,0.0005874786765471818,0.0011079530538571272,0.007791341852953375,0.004449647453405251,PCNA..nuc.median.
1.0020984519965026e-06,2.004196903993005e-06,0.002378593732344043,0.009978826121274572,0.006178709926809307,pH2AX..nuc.median.
1.0,1.0,-0.001734742824899286,0.005325153156299221,0.0017952051656999674,cMyc..nuc.median.
0.0,0.0,0.02454628308647464,0.04053988089597407,0.032543081991224354,RB..nuc.median.
1.0,1.0,-0.0009963699038174972,0.0036868870093674996,0.0013452585527750011,cycB1..cell.median.
1.0,1.0,-0.0006527622525936991,0.004414220309395273,0.001880729028400787,cycB1..cyto.median.
1.0,1.0,-0.0008844148519654145,0.003849819443233696,0.0014827022956341407,cycB1..PN.median.
0.21103373122457314,0.4220674624491463,-0.0002738484131032874,0.004608364190684505,0.0021672578887906085,pRB..nuc.median.
0.002500689521208521,0.005001379042417042,0.0004948815438451095,0.005359073791026882,0.0029269776674359957,cycB1..nuc.median.
0.0002246856800911523,0.0004493713601823046,0.0008170165262763019,0.005528925377197964,0.0031729709517371333,p27..nuc.median.
1.0,1.0,-0.0023149606475770116,0.002666556735667058,0.00017579804404502337,ERK..nuc.median.
1.0,1.0,-0.0017274539300949246,0.003010697235190571,0.0006416216525478234,pp53..nuc.median.
1.0,1.0,-0.0033489809938311503,0.0014822740067176117,-0.0009333534935567692,S6..nuc.median.
1.0,1.0,-0.002312021806525168,0.0027092807286532294,0.00019862946106403068,cycB1..PM.median.
1.0,1.0,-0.0029742968732007066,0.004023116356882407,0.0005244097418408498,pp21..nuc.median.
0.016880183705649587,0.033760367411299175,0.00024583496442373,0.006569690670185105,0.0034077628173044177,CDK2..nuc.median.
0.0,0.0,0.033950625537684374,0.060092798064555704,0.04702171180112004,CDK4..nuc.median.
1.4076829035758465e-08,2.815365807151693e-08,0.002984639202125089,0.010287728861032488,0.006636184031578788,DNA..nuc.median.
1.0,0.15184911132358003,-0.00459817960422855,7.327276256591936e-05,-0.0022624534208313153,cFos..nuc.median.
1.0,1.0,-0.0009743352482940045,0.003987031145658871,0.0015063479486824329,Cell.area
1.0,1.0,-0.002172534088296152,0.0026637908638765346,0.00024562838779019125,Fra1..PM.median.
1.0,1.0,-0.0010248002880005392,0.003602819517265242,0.0012890096146323516,CDK6..nuc.median.
0.1366930427064803,0.2733860854129606,-0.00018601406645410825,0.004639157462572364,0.002226571698059128,p16..nuc.median.
1.0,1.0,-0.0009294429767550305,0.0036690983249154352,0.0013698276740802024,cycD1..cyto.median.
1.0,1.0,-0.0025016343674667692,0.0026826496792674366,9.050765590033363e-05,GSK3b..nuc.median.
1.0,1.0,-0.002308985303010368,0.0031399353660364667,0.0004154750315130492,p38..nuc.median.
1.0,1.0,-0.002127799941954782,0.002434708557461822,0.00015345430775351999,CDK2..cyto.median.
1.0,1.0,-0.00346989814070904,0.0009741066758325279,-0.0012478957324382558,Skp2..PM.median.
1.0,1.0,-0.002550069058107855,0.0021659514739292966,-0.00019205879208927947,cycA..cell.median.
1.0,1.0,-0.0016790928235996695,0.003204336195128504,0.0007626216857644173,Skp2..cell.median.
1.0,1.0,-0.004487450575709562,0.0005036668415189841,-0.0019918918670952888,cycA..PN.median.
1.0,0.00021836272116093625,-0.0057565566430911805,-0.0009333781978722441,-0.0033449674204817123,cycD1..cell.median.
1.0,1.0,-0.0007008051965175354,0.003989571787807713,0.0016443832956450888,pp65..nuc.median.
1.0,1.0,-0.003865045173450213,0.0012057897572485634,-0.0013296277081008248,YAP..nuc.median.
1.0,1.0,-0.0011334158415350168,0.003303202398283218,0.0010848932783741004,pSTAT3..nuc.median.
1.0,1.0,-0.0035173850654027835,0.0015187150203532856,-0.0009993350225247488,CDK2..cell.median.
1.0,1.0,-0.002904206894428191,0.0017693799621225355,-0.0005674134661528278,E2F1..cell.median.
1.0,1.0,-0.0011700430103203333,0.0036565026718731386,0.0012432298307764025,Cyto.area
1.0,0.2279859141317062,-0.004774818847056682,0.0001547138458720186,-0.002310052500592332,Nuc.shape
1.0,0.29160297298218163,-0.004645130620024647,0.00019919632294221465,-0.002222967148541216,DNA..PM.median.
1.0,1.0,-0.004176546248497339,0.0006533542198936717,-0.0017615960143018336,p53..nuc.median.
0.01290160757077774,0.02580321514155548,0.00027937656501075565,0.006085738851872469,0.003182557708441612,pCHK1..nuc.median.
1.0,1.0,-0.0029778669512059686,0.0018348850963435634,-0.0005714909274312025,cycE..PM.median.
1.0,1.0,-0.0010891431034554908,0.0034776775640284092,0.0011942672302864591,CDK2..PM.median.
1.0,1.0,-0.0032193430427605177,0.0015380510022771,-0.0008406460202417087,cMyc..PM.median.
1.0,1.0,-0.0019613809276127765,0.002740316044316062,0.00038946755835164265,pAKT..cell.median.
0.9417276284433191,1.0,-0.0005771375190827379,0.004166238856771913,0.0017945506688445876,Cdt1..PN.median.
1.0,1.0,-0.003040052940248632,0.0015833884383745463,-0.000728332250937043,Cdh1..PN.median.
1.0,1.0,-0.0015443064574624762,0.003152987598120504,0.000804340570329014,pERK..cell.median.
1.0,1.0,-0.0018747427736276884,0.002807625439966428,0.00046644133316936975,cycA..cyto.median.
1.0,1.0,-0.001943004943075533,0.0026720984036637135,0.0003645467302940904,cJun..PM.median.
1.0,1.0,-0.0035820183053727195,0.001102515181123227,-0.0012397515621247461,pp38..PM.median.
1.0,1.0,-0.0028521206171952746,0.0019090302700671014,-0.0004715451735640866,pp38..nuc.median.
1.0,0.00042861324326404215,-0.005867355895222806,-0.0008727133444886735,-0.0033700346198557397,pERK..PM.median.
0.038096309985885535,0.07619261997177107,4.720765868446294e-05,0.004777036380854877,0.00241212201976967,YAP..PM.median.
1.0,1.0,-0.0025610768499486044,0.002115649013513121,-0.0002227139182177415,pS6..PM.median.
1.0,1.0,-0.003183006745394181,0.001524408067341773,-0.000829299339026204,E2F1..cyto.median.
1.0,1.0,-0.0032054437787599767,0.0014979911958497845,-0.000853726291455096,p53..PM.median.
1.0,1.0,-0.0024736456795221243,0.002334620456729368,-6.951261139637824e-05,p38..PM.median.
1.0,1.0,-0.0020476386547330365,0.002612558432485435,0.0002824598888761993,cycD1..PN.median.
1.0,1.0,-0.0016154177282360765,0.003071333658357406,0.0007279579650606645,PCNA..cyto.median.
1.0,1.0,-0.004202971960345363,0.0006634888855549359,-0.0017697415373952136,p14ARF..cyto.median.
1.0,1.0,-0.002221182580492913,0.0025930337322805953,0.00018592557589384138,E2F1..PN.median.
1.0,1.0,-0.0007134349540166207,0.003969567820435545,0.0016280664332094623,pERK..nuc.median.
1.0,1.0,-0.0014775802516984581,0.0032840808761521708,0.0009032503122268564,cJun..cell.median.
0.00013517998592238456,0.0002703599718447691,0.0009226888842283616,0.005840550617724134,0.0033816197509762475,p16..PN.median.
0.010278970092938655,0.02055794018587731,0.00027443437435140713,0.00519075667471513,0.0027325955245332684,Fra1..nuc.median.
1.0,1.0,-0.0025243965372915597,0.002106899600562998,-0.00020874846836428103,Skp2..cyto.median.
1.0,1.0,-0.00196733743608672,0.002548727672640829,0.0002906951182770543,Cdh1..cyto.median.
1.0,1.0,-0.002304651237253185,0.0023886421721130264,4.199546742992048e-05,CDK2..PN.median.
1.0,1.0,-0.002370359679279513,0.00227902549668053,-4.566709129949165e-05,CDK6..cyto.median.
1.0,1.0,-0.0018784124821665093,0.0026124823151286343,0.0003670349164810625,bCat..nuc.median.
1.0,1.0,-0.0019919309572963245,0.002649766568279538,0.0003289178054916069,bCat..PM.median.
0.10250468381687061,0.20500936763374122,-0.00012732814116206024,0.004547429597073438,0.0022100507279556886,Cdt1..cyto.median.
1.0,1.0,-0.0018749528774649352,0.0028354291288115946,0.00048023812567332967,cJun..nuc.median.
1.0,1.0,-0.0012331791631257762,0.003320182694359755,0.0010435017656169894,Cdh1..cell.median.
1.0,1.0,-0.002903020423100363,0.0018302110523007358,-0.0005364046853998135,pAKT..nuc.median.
1.0,1.0,-0.002529985096426518,0.0021341378768295286,-0.00019792360979849468,PCNA..PN.median.
1.0,1.0,-0.000991626752767967,0.0036458896561963527,0.0013271314517141928,E2F1..PM.median.
1.0,1.0,-0.003992562492019727,0.0008159987118803685,-0.0015882818900696794,pS6..cell.median.
1.0,1.0,-0.0019430830762770823,0.002843155873756218,0.0004500363987395679,cMyc..cell.median.
1.0,1.0,-0.0017359108027740384,0.0026734424923403393,0.0004687658447831505,cMyc..cyto.median.
1.0,1.0,-0.004251364812654138,0.00044719452703041707,-0.0019020851428118606,p14ARF..cell.median.
1.0,1.0,-0.0016853274739847194,0.0030942079306498648,0.0007044402283325728,pS6..cyto.median.
1.0,1.0,-0.002717451068354473,0.0022372186276436523,-0.00024011622035541058,ERK..cell.median.
1.0,1.0,-0.0020680140374442534,0.0026945730060695663,0.0003132794843126563,CDK4..PM.median.
1.0,1.0,-0.0030236503743450486,0.001657214500906471,-0.0006832179367192887,Skp2..PN.median.
1.0,1.0,-0.0011922439568295099,0.0033745555721615694,0.0010911558076660297,p16..cell.median.
1.0,1.0,-0.003525039833688388,0.0011771448296179696,-0.0011739475020352092,pp27..PM.median.
1.0,1.0,-0.0026314672807773833,0.0019921953890742576,-0.00031963594585156306,ERK..PM.median.
1.0,1.0,-0.000593970683718254,0.004152507121174394,0.00177926821872807,bCat..cell.median.
1.0,1.0,-0.0014025075575208133,0.0034352108749336717,0.0010163516587064292,pERK..PN.median.
0.9525784572622826,1.0,-0.0005573693113146581,0.00400334178023845,0.001722986234461896,GSK3b..PM.median.
1.0,1.0,-0.0037742690279400286,0.0012655635750660394,-0.0012543527264369946,GSK3b..PN.median.
1.0,1.0,-0.002729729042161769,0.0019417043023522375,-0.0003940123699047659,p53..PN.median.
1.0,1.0,-0.002407495680539566,0.0022793458942627263,-6.407489313841985e-05,p14ARF..nuc.median.
1.0,1.0,-0.001569264539899503,0.0031324222565983673,0.0007815788583494322,pp53..PN.median.
1.0,1.0,-0.002178779721062605,0.002350262785797169,8.574153236728196e-05,S6..cell.median.
1.0,1.0,-0.0029653541264622867,0.0018526092564416128,-0.0005563724350103369,pAKT..PN.median.
1.0,1.0,-0.001887695789388336,0.002922059413795264,0.0005171818122034641,p38..cyto.median.
1.0,0.1501637837013794,-0.004771712407259274,7.394642223219287e-05,-0.0023488829925135406,CDK4..cell.median.
1.0,1.0,-0.0021130924279398056,0.0025801976550409453,0.00023355261355056988,PCNA..cell.median.
1.0,1.0,-0.0012384174652872982,0.0033302287584300702,0.001045905646571386,pS6..PN.median.
1.0,1.0,-0.004137852115526574,0.0005395787489971028,-0.0017991366832647354,RB..cell.median.
1.0,1.0,-0.0014412949641167908,0.0033340137660068277,0.0009463594009450184,p14ARF..PN.median.
1.0,0.24362502111997664,-0.004792684500507946,0.000168645043099895,-0.0023120197287040257,pRB..cyto.median.
1.0,1.0,-0.002538814912635441,0.0021401012932624696,-0.00019935680968648564,p16..cyto.median.
1.0,1.0,-0.004037274538067043,0.0007613565900280942,-0.0016379589740194744,Cdt1..cell.median.
1.0,1.0,-0.0019583927860455114,0.0025254480197238255,0.00028352761683915684,GSK3b..cell.median.
1.0,1.0,-0.0032306446200524074,0.0015270371705112529,-0.0008518037247705774,p38..cell.median.
1.0,1.0,-0.0020360603690270733,0.0027092331550884487,0.00033658639303068763,Cdt1..PM.median.
1.0,1.0,-0.0007916833165909688,0.0038584945390883895,0.0015334056112487103,cycA..PM.median.
1.0,1.0,-0.0006392062625527272,0.004086845703085979,0.001723819720266626,Fra1..cell.median.
8.027873574789623e-07,1.6055747149579247e-06,0.0014917927920405894,0.006179988386519612,0.003835890589280101,DNA..PN.median.
1.0,1.0,-0.001118524967056009,0.0036825780261590165,0.001282026529551504,cMyc..PN.median.
0.01807929299834754,0.03615858599669508,0.00016831397408309653,0.004780681668801008,0.0024744978214420524,RB..cyto.median.
1.0,1.0,-0.003152264233419629,0.001703293474469653,-0.0007244853794749879,pH2AX..PM.median.
1.0,1.0,-0.002204383274977344,0.002517638026456165,0.0001566273757394104,cFos..cyto.median.
1.0,1.0,-0.001104523435073923,0.0035481850097823587,0.0012218307873542178,DNA..cell.median.
1.0,1.0,-0.0029444002302264883,0.0017526108703723032,-0.0005958946799270924,pAKT..PM.median.
0.24664238714062847,0.49328477428125694,-0.000297031312257274,0.004452740127149475,0.0020778544074461004,pH2AX..PN.median.
1.0,1.0,-0.0040591877197580445,0.0008009204980663411,-0.0016291336108458516,pp27..nuc.median.
1.0,1.0,-0.003890354289837117,0.0007981914146997517,-0.0015460814375686826,pRB..cell.median.
1.0,0.5425386442247078,-0.004270601301074142,0.0003042754736119731,-0.0019831629137310844,pSTAT3..PN.median.
1.0,1.0,-0.001962346465972093,0.0028196317259759885,0.00042864263000194777,pERK..cyto.median.
1.0,1.0,-0.0008046123303147416,0.003949079240401931,0.0015722334550435947,pp21..PN.median.
1.0,1.0,-0.002004298559063283,0.002566134615730286,0.0002809180283335014,pSTAT3..cyto.median.
1.0,1.0,-0.0010275157363866607,0.003794273450341285,0.001383378856977312,p21..PN.median.
0.09992295392184869,0.19984590784369738,-0.0001214338494778984,0.004505307900261643,0.0021919370253918723,CDK6..cell.median.
1.0,1.0,-0.001788860656932512,0.002954842059280234,0.0005829907011738611,p16..PM.median.
1.0,1.0,-0.003965223388257499,0.0009644407406569696,-0.0015003913238002648,bCat..cyto.median.
1.0,1.0,-0.003137282063192049,0.0015322811115328389,-0.0008025004758296053,pp65..PN.median.
1.0,1.0,-0.002118252686569765,0.0024939708344816985,0.00018785907395596659,pSTAT3..PM.median.
0.05527564373958049,0.11055128747916099,-1.7271157847282247e-05,0.004617086979065961,0.0022999079106093396,YAP..cell.median.
1.0,1.0,-0.002505161341499737,0.0020173049010586966,-0.0002439282202205202,p27..cyto.median.
1.0,1.0,-0.0006149233833324969,0.003966342263651253,0.001675709440159378,pp21..cell.median.
0.08152168245223779,0.16304336490447557,-8.862749439935477e-05,0.004727893543296969,0.0023196330244488073,CDK6..PN.median.
1.0,0.00026245150916048843,-0.0057353859872321345,-0.0009094183883905822,-0.0033224021878113584,RB..PN.median.
1.0,1.0,-0.001410288230991996,0.003277514469355968,0.000933613119181986,YAP..cyto.median.
1.0,1.0,-0.0017697417257435124,0.0029045200326111237,0.0005673891534338055,pp38..cyto.median.
1.0,1.0,-0.0025076900305434184,0.002092824602602061,-0.00020743271397067868,pH2AX..cyto.median.
1.0,1.0,-0.0013090516556064,0.0033870302967985415,0.0010389893205960709,pRSK..cyto.median.
1.0,1.0,-0.0012455266452274566,0.004831123465013223,0.0017927984098928833,pS6..nuc.median.
1.0,1.0,-0.0008110983410392189,0.0038333094643479768,0.001511105561654379,YAP..PN.median.
1.0,1.0,-0.0032790334162797977,0.0016388760516907446,-0.0008200786822945266,pSTAT3..cell.median.
1.0,1.0,-0.0017945460009216963,0.0029148479413225693,0.0005601509702004364,cFos..PN.median.
1.0,1.0,-0.0029127454006527354,0.0018298095965284924,-0.0005414679020621214,p53..cyto.median.
1.0,1.0,-0.0015269264396361184,0.0032305972285128766,0.000851835394438379,pp65..PM.median.
1.1258614946996204e-06,2.2517229893992408e-06,0.0014443035953717255,0.006100350781845423,0.0037723271886085743,Fra1..cyto.median.
1.0,1.0,-0.002256633272388172,0.002418639193413002,8.100296051241488e-05,p27..cell.median.
1.0,1.0,-0.0015883922617621607,0.0029511008819225705,0.0006813543100802048,pp65..cyto.median.
1.0,1.0,-0.0024757744089744503,0.0021779989211933707,-0.00014888774389053974,cycE..PN.median.
1.0,1.0,-0.002251927159421598,0.0026092851062619643,0.0001786789734201831,pRSK..PM.median.
1.0,1.0,-0.00185901485327577,0.0028034013529852357,0.0004721932498547329,ERK..cyto.median.
1.0,1.0,-0.0013340640063125193,0.003326707800375369,0.000996321897031425,p53..cell.median.
1.0,1.0,-0.0008362685525403538,0.0036896147314417144,0.0014266730894506804,S6..cyto.median.
1.0,1.0,-0.0020644245383771753,0.002455074710151262,0.00019532508588704305,cFos..PM.median.
1.0,1.0,-0.0009257399601379859,0.0036051992497349895,0.0013397296447985017,pRB..PN.median.
1.0,1.0,-0.002842955279107767,0.0017918864155757456,-0.0005255344317660107,PCNA..PM.median.
1.0,1.0,-0.0029501407598715706,0.001817082859543946,-0.0005665289501638122,S6..PN.median.
1.0,1.0,-0.0023443064112454275,0.0024805098085755152,6.810169866504385e-05,CDK6..PM.median.
1.0,1.0,-0.0022400210814101486,0.0023328561393187635,4.641752895430726e-05,cJun..cyto.median.
1.0,1.0,-0.001648670463778428,0.0032211939307665153,0.0007862617334940437,cFos..cell.median.
0.751842247211387,1.0,-0.0005127413388788377,0.004097906424493342,0.001792582542807252,pAKT..cyto.median.
1.0,1.0,-0.0036384719812937493,0.0011922637226746491,-0.00122310412930955,CDK4..PN.median.
1.0,1.0,-0.0015062958337872512,0.003043108400638943,0.0007684062834258461,DNA..cyto.median.
1.0,0.10042672030311817,-0.004599736538412149,7.255045285517805e-07,-0.0022995055169417987,pRSK..PN.median.
1.0,1.0,-0.0024347821074860807,0.002245468066699451,-9.465702039331463e-05,bCat..PN.median.
1.0,1.0,-0.0028673388519340425,0.0017606918019139454,-0.0005533235250100484,GSK3b..cyto.median.
1.0,1.0,-0.001461391308504777,0.003286418175664665,0.000912513433579944,pp53..cell.median.
1.0,1.0,-0.0010938916186629393,0.003627440107160076,0.0012667742442485682,pCHK1..cell.median.
1.0,1.0,-0.0023576212562394076,0.002154004939933545,-0.00010180815815293146,p27..PN.median.
1.0,1.0,-0.001655521943002659,0.003041035374626936,0.0006927567158121383,cJun..PN.median.
1.0,1.0,-0.0022790494112505007,0.002518744787055751,0.00011984768790262543,CDK4..cyto.median.
1.0,1.0,-0.001953609365736063,0.0026472466780109102,0.00034681865613742346,ERK..PN.median.
0.39321044865396226,0.7864208973079245,-0.0003800010439185112,0.004236214843195614,0.0019281068996385513,pp27..PN.median.
1.0,1.0,-0.0034687213050082323,0.001166065228778188,-0.0011513280381150223,cycE..cyto.median.
0.013406728879725716,0.02681345775945143,0.0002172749553089148,0.004859529386653278,0.002538402170981097,p21..cell.median.
1.0,1.0,-0.00249646477283381,0.002149031851942849,-0.00017371646044548046,cycE..cell.median.
1.0,1.0,-0.002675515832164195,0.002050639974577261,-0.00031243792879346693,pp21..PM.median.
0.24817424884907902,0.49634849769815803,-0.00028788967719958454,0.004296813619687978,0.002004461971244197,S6..PM.median.
1.0,0.4850218504610804,-0.004348247553802953,0.0002865893305546113,-0.0020308291116241705,Cdh1..PM.median.
1.0,1.0,-0.0020616990509910002,0.0027200973841547227,0.0003291991665818612,pp53..PM.median.
1.0,1.0,-0.0007965627493961053,0.0038703626520032153,0.001536899951303555,pp21..cyto.median.
1.0,1.0,-0.0012527679282561587,0.0035527616042249945,0.0011499968379844179,pp27..cyto.median.
1.0,1.0,-0.001569388005745589,0.0030746387567826016,0.0007526253755185062,pRSK..nuc.median.
0.003679588873770623,0.007359177747541246,0.00041989174019545737,0.005110600584858304,0.0027652461625268807,p21..cyto.median.
0.00023445409751521318,0.00046890819503042636,0.0008190990722334764,0.005576055511313145,0.003197577291773311,pCHK1..PN.median.
1.0,0.9501700287218551,-0.004384983879129947,0.00043670920127706226,-0.0019741373389264424,p21..PM.median.
1.0,1.0,-0.0010503030626654297,0.003706788972847588,0.0013282429550910792,pCHK1..cyto.median.
0.06328070793199614,0.12656141586399228,-4.163610792583608e-05,0.004694589373299716,0.00232647663268694,RB..PM.median.
1.0,1.0,-0.0016818234627601321,0.0030270368617916123,0.0006726066995157401,pp65..cell.median.
1.0,1.0,-0.0014888673831875959,0.0029984499394653044,0.0007547912781388542,pRSK..cell.median.
1.0,1.0,-0.004352146581032407,0.0004593974250140366,-0.0019463745780091853,cycD1..PM.median.
1.0,1.0,-0.0035049347322499876,0.0012305619798353552,-0.001137186376207316,p27..PM.median.
1.0,1.0,-0.0014886528888421106,0.003208672738815883,0.0008600099249868864,pRB..PM.median.
0.36265058519920346,0.7253011703984069,-0.00036463623418632875,0.004260936629268884,0.0019481501975412779,pp53..cyto.median.
1.0,1.0,-0.002664941488264329,0.00224837237298014,-0.00020828455764209454,p14ARF..PM.median.
0.1598860753996676,0.3197721507993352,-0.00020705804319272412,0.004413397344454354,0.002103169650630815,pCHK1..PM.median.
1.0,1.0,-0.0024023186595584357,0.0019509426073453045,-0.00022568802610656573,Fra1..PN.median.
1.0,1.0,-0.0033843601206932474,0.0015215616834033802,-0.0009313992186449335,p38..PN.median.
1.0,1.0,-0.0009534717043183406,0.0037652843279774757,0.0014059063118295675,pp27..cell.median.
1.0,1.0,-0.000916749527694394,0.0036737002524229916,0.0013784753623642988,pp38..cell.median.
1.0,1.0,-0.0033123419417952406,0.0017103109310608875,-0.0008010155053671767,pp38..PN.median.
1.0,1.0,-0.0016949444917110233,0.0029603649636896086,0.0006327102359892928,pH2AX..cell.median.
1.0,1.0,-0.0034419065112676938,0.0011907061474078246,-0.0011256001819299345,AreaShape_FormFactor_cell
1.0,1.0,-0.0015599410931346066,0.003015091389641335,0.0007275751482533641,AKT..phospho.total.cell.
0.010396647233238632,0.020793294466477263,0.0002493222015115741,0.004746688168593133,0.002498005185052354,ERK..phospho.total.cell.
0.7629373017824177,1.0,-0.0005067942824415388,0.004022939045846543,0.0017580723817025021,GSK3b..phospho.total.cell.
1.0,1.0,-0.002235225154659102,0.0023621980056619486,6.348642550142334e-05,RB..phospho.total.cell.
0.0007255592032702207,0.0014511184065404414,0.0006617141952134061,0.0054065738180172525,0.0030341440066153293,S6..phospho.total.cell.
1.0,1.0,-0.0012915684638255456,0.003630220856086941,0.0011693261961306977,p21..phospho.total.cell.
1.0,1.0,-0.0016428823322269764,0.0028669917848509383,0.0006120547263119808,p27..phospho.total.cell.
1.0,1.0,-0.003167999217191577,0.0013628578907444633,-0.0009025706632235568,p53..phospho.total.cell.
1.0,0.004015251494672523,-0.005358554357093945,-0.0005248895408536307,-0.002941721948973788,p38..phospho.total.cell.
1.0,1.0,-0.002926472850609516,0.0016074286662303883,-0.0006595220921895637,RSK1..phospho.total.cell.
1.0,1.0,-0.00316263584683539,0.0014844423611502558,-0.0008390967428425672,AKT..phospho.total.cyto.
1.0,1.0,-0.0035887262271022445,0.0010062776682937683,-0.0012912242794042381,ERK..phospho.total.cyto.
1.0,1.0,-0.002916472425499645,0.0018452647841150126,-0.000535603820692316,GSK3b..phospho.total.cyto.
1.0,1.0,-0.0030441762434710706,0.0018889344992624136,-0.0005776208721043285,RB..phospho.total.cyto.
1.0,1.0,-0.0019186563516485665,0.0028253516997889467,0.0004533476740701901,S6..phospho.total.cyto.
1.0,1.0,-0.001731781286040859,0.0027854685105343714,0.0005268436122467564,p21..phospho.total.cyto.
1.0,1.0,-0.0026894527651219273,0.0019062826157656043,-0.0003915850746781616,p27..phospho.total.cyto.
1.0,1.0,-0.0024969057655125026,0.002039412635828739,-0.00022874656484188157,p53..phospho.total.cyto.
1.0,1.0,-0.0020389004058987054,0.0025996716809782426,0.00028038563753976845,p38..phospho.total.cyto.
1.0,1.0,-0.0025630614314053153,0.0021312184074569612,-0.00021592151197417716,RSK1..phospho.total.cyto.
1.0,1.0,-0.0008708085791459936,0.003743667144017596,0.0014364292824358012,AKT..phospho.total.nuc.
1.0,1.0,-0.0026181350804273546,0.0022419612120510163,-0.0001880869341881693,ERK..phospho.total.nuc.
1.0,1.0,-0.003448799490745002,0.001397894642741366,-0.001025452424001818,GSK3b..phospho.total.nuc.
1.0,1.0,-0.002219335249600939,0.0024863273975970976,0.0001334960739980793,RB..phospho.total.nuc.
0.00018997847607682417,0.00037995695215364833,0.0009828414894329186,0.006500624529430622,0.00374173300943177,S6..phospho.total.nuc.
0.5587591270885106,1.0,-0.0010372734498715012,0.009572770608130598,0.004267748579129548,p21..phospho.total.nuc.
1.0,1.0,-0.002408815008615038,0.002740944000459726,0.00016606449592234423,p27..phospho.total.nuc.
1.0,1.0,-0.002541835894704242,0.0023498220424412563,-9.600692613149254e-05,p53..phospho.total.nuc.
0.22111377839479385,0.4422275567895877,-0.0002696706321700846,0.004378924629826544,0.00205462699882823,p38..phospho.total.nuc.
1.0,1.0,-0.00161929786961344,0.002890984895212256,0.0006358435127994078,RSK1..phospho.total.nuc.
1.0,1.0,-0.0011610055611344541,0.003412754564506386,0.001125874501685966,AKT..phospho.total.PN.
0.15425938401162798,0.30851876802325595,-0.00020965771418055392,0.004623927099856,0.002207134692837723,ERK..phospho.total.PN.
1.0,1.0,-0.0032953766515648937,0.0014504741127433587,-0.0009224512694107676,GSK3b..phospho.total.PN.
4.0437363490797296e-05,8.087472698159459e-05,0.0011086540394023036,0.006139759662749333,0.003624206851075818,RB..phospho.total.PN.
1.0,1.0,-0.0011549139657270175,0.003653139981171519,0.0012491130077222508,S6..phospho.total.PN.
0.4258177779305603,0.8516355558611206,-0.0003971794131737525,0.004233147199531423,0.0019179838931788352,p21..phospho.total.PN.
1.0,1.0,-0.0027140019159769212,0.001971020130904838,-0.0003714908925360417,p27..phospho.total.PN.
1.0,1.0,-0.0007571457929431422,0.004179224139960743,0.0017110391735088006,p53..phospho.total.PN.
0.018198902882369916,0.03639780576473983,0.00017630505097831692,0.005038219655695007,0.002607262353336662,p38..phospho.total.PN.
